"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"5406",3,8,8,TRUE
"5407",3,8,8,TRUE
"5408",4,24,8,TRUE
"54084",3,8,8,TRUE
"5409",5,60,8,TRUE
"54102",3,8,8,TRUE
"54106",3,8,8,TRUE
"54112",3,8,8,TRUE
"54207",3,8,8,TRUE
"54212",3,8,8,TRUE
"54221",3,8,8,TRUE
"5424",5,60,8,TRUE
"54328",4,24,8,TRUE
"54329",3,8,8,TRUE
"54332",3,8,8,TRUE
"54361",4,44,8,TRUE
"54413",4,24,8,TRUE
"54429",3,8,8,TRUE
"5443",5,60,8,TRUE
"54434",5,60,8,TRUE
"5444",3,8,8,TRUE
"54456",3,8,8,TRUE
"54457",3,8,8,TRUE
"54474",3,8,8,TRUE
"54478",4,44,8,TRUE
"5449",3,8,8,TRUE
"545",5,60,8,TRUE
"5450",3,8,8,TRUE
"54509",4,44,8,TRUE
"54514",3,8,8,TRUE
"5452",5,60,8,TRUE
"54535",5,60,8,TRUE
"5454",3,8,8,TRUE
"54540",4,44,8,TRUE
"54544",4,44,8,TRUE
"54546",4,24,8,TRUE
"54549",4,44,8,TRUE
"5455",4,44,8,TRUE
"54550",4,24,8,TRUE
"54557",3,8,8,TRUE
"54558",3,8,8,TRUE
"5456",3,8,8,TRUE
"54567",4,24,8,TRUE
"5457",3,8,8,TRUE
"54576",4,24,8,TRUE
"54578",3,8,8,TRUE
"5458",4,44,8,TRUE
"54586",3,8,8,TRUE
"5459",3,8,8,TRUE
"54620",4,44,8,TRUE
"5465",5,60,8,TRUE
"54676",5,60,8,TRUE
"547",3,8,8,TRUE
"5470",3,8,8,TRUE
"54714",3,8,8,TRUE
"54715",3,8,8,TRUE
"54716",4,44,8,TRUE
"54726",4,44,8,TRUE
"54729",3,8,8,TRUE
"54734",3,8,8,TRUE
"54738",3,8,8,TRUE
"54742",5,60,8,TRUE
"5475",3,8,8,TRUE
"54752",3,8,8,TRUE
"54753",3,8,8,TRUE
"54760",5,60,8,TRUE
"54763",3,8,8,TRUE
"54766",3,8,8,TRUE
"54768",5,60,8,TRUE
"54769",3,8,8,TRUE
"54777",3,8,8,TRUE
"54790",4,44,8,TRUE
"54797",5,60,8,TRUE
"54798",3,8,8,TRUE
"5481",5,60,8,TRUE
"54814",5,60,8,TRUE
"54825",3,8,8,TRUE
"54827",3,8,8,TRUE
"54828",5,60,8,TRUE
"54829",3,8,8,TRUE
"54831",4,44,8,TRUE
"54839",3,8,8,TRUE
"54847",3,8,8,TRUE
"54848",3,8,8,TRUE
"54852",3,8,8,TRUE
"54854",4,24,8,TRUE
"54856",5,60,8,TRUE
"54857",4,44,8,TRUE
"54858",5,60,8,TRUE
"54860",3,8,8,TRUE
"54866",3,8,8,TRUE
"54875",4,44,8,TRUE
"54877",5,60,8,TRUE
"54886",3,8,8,TRUE
"54894",5,60,8,TRUE
"54900",4,24,8,TRUE
"54903",4,24,8,TRUE
"54905",5,60,8,TRUE
"54906",4,44,8,TRUE
"54929",5,60,8,TRUE
"54947",3,8,8,TRUE
"54959",4,44,8,TRUE
"54979",3,8,8,TRUE
"54986",5,60,8,TRUE
"55001",3,8,8,TRUE
"55017",5,60,8,TRUE
"55018",3,8,8,TRUE
"5502",4,24,8,TRUE
"55024",3,8,8,TRUE
"55026",3,8,8,TRUE
"55036",3,8,8,TRUE
"55037",5,60,8,TRUE
"5506",3,8,8,TRUE
"55061",3,8,8,TRUE
"550631",3,8,8,TRUE
"55064",4,44,8,TRUE
"55066",5,60,8,TRUE
"55068",4,24,8,TRUE
"55079",3,8,8,TRUE
"55118",3,8,8,TRUE
"55124",3,8,8,TRUE
"55130",3,8,8,TRUE
"55137",4,44,8,TRUE
"55138",3,8,8,TRUE
"55148",5,60,8,TRUE
"55150",5,60,8,TRUE
"55180",4,44,8,TRUE
"55184",3,8,8,TRUE
"55190",3,8,8,TRUE
"55193",5,60,8,TRUE
"55195",3,8,8,TRUE
"552",3,8,8,TRUE
"55209",4,44,8,TRUE
"55213",5,60,8,TRUE
"5522",3,8,8,TRUE
"55220",3,8,8,TRUE
"55230",4,44,8,TRUE
"55231",3,8,8,TRUE
"55237",3,8,8,TRUE
"55243",4,24,8,TRUE
"55244",3,8,8,TRUE
"55259",3,8,8,TRUE
"5527",5,60,8,TRUE
"55278",5,60,8,TRUE
"55289",3,8,8,TRUE
"553",3,8,8,TRUE
"55336",5,60,8,TRUE
"55345",4,44,8,TRUE
"5535",3,8,8,TRUE
"55356",5,60,8,TRUE
"5536",5,60,8,TRUE
"5539",5,60,8,TRUE
"5542",3,8,8,TRUE
"55421",4,44,8,TRUE
"55423",3,8,8,TRUE
"554235",3,8,8,TRUE
"5544",4,44,8,TRUE
"5545",5,60,8,TRUE
"55454",5,60,8,TRUE
"55507",5,60,8,TRUE
"5551",3,8,8,TRUE
"55511",3,8,8,TRUE
"55512",5,60,8,TRUE
"55515",4,24,8,TRUE
"55530",3,8,8,TRUE
"55531",3,8,8,TRUE
"55532",4,44,8,TRUE
"55534",3,8,8,TRUE
"5554",3,8,8,TRUE
"55553",3,8,8,TRUE
"55554",4,24,8,TRUE
"55561",4,24,8,TRUE
"55567",4,44,8,TRUE
"55576",3,8,8,TRUE
"5558",5,60,8,TRUE
"55584",3,8,8,TRUE
"55586",4,44,8,TRUE
"55600",3,8,8,TRUE
"55613",3,8,8,TRUE
"5563",3,8,8,TRUE
"5566",5,60,8,TRUE
"55664",5,60,8,TRUE
"55671",3,8,8,TRUE
"5568",3,8,8,TRUE
"55687",5,60,8,TRUE
"55693",3,8,8,TRUE
"55713",4,24,8,TRUE
"55733",5,60,8,TRUE
"55734",5,60,8,TRUE
"55735",5,60,8,TRUE
"5575",4,24,8,TRUE
"55753",3,8,8,TRUE
"5577",5,60,8,TRUE
"55779",3,8,8,TRUE
"55791",5,60,8,TRUE
"55800",4,24,8,TRUE
"55801",3,8,8,TRUE
"55805",3,8,8,TRUE
"55806",4,44,8,TRUE
"55808",5,60,8,TRUE
"55811",3,8,8,TRUE
"55815",3,8,8,TRUE
"5582",4,24,8,TRUE
"55821",3,8,8,TRUE
"55850",5,60,8,TRUE
"55870",4,44,8,TRUE
"55879",3,8,8,TRUE
"5588",4,24,8,TRUE
"55885",3,8,8,TRUE
"55888",4,24,8,TRUE
"55891",3,8,8,TRUE
"55897",4,44,8,TRUE
"55906",3,8,8,TRUE
"55908",3,8,8,TRUE
"55911",5,60,8,TRUE
"5592",4,24,8,TRUE
"5593",3,8,8,TRUE
"55937",4,44,8,TRUE
"56",3,8,8,TRUE
"56000",3,8,8,TRUE
"56033",3,8,8,TRUE
"56062",3,8,8,TRUE
"5608",4,44,8,TRUE
"56097",4,24,8,TRUE
"56099",3,8,8,TRUE
"56101",3,8,8,TRUE
"56105",3,8,8,TRUE
"56106",3,8,8,TRUE
"56107",4,24,8,TRUE
"56114",3,8,8,TRUE
"56121",3,8,8,TRUE
"56122",4,24,8,TRUE
"56123",4,44,8,TRUE
"56124",3,8,8,TRUE
"56125",3,8,8,TRUE
"56126",3,8,8,TRUE
"56128",3,8,8,TRUE
"56129",3,8,8,TRUE
"56130",3,8,8,TRUE
"56131",3,8,8,TRUE
"56132",3,8,8,TRUE
"56133",3,8,8,TRUE
"56135",3,8,8,TRUE
"56139",4,24,8,TRUE
"56142",3,8,8,TRUE
"56143",4,24,8,TRUE
"56145",3,8,8,TRUE
"56146",4,24,8,TRUE
"56154",3,8,8,TRUE
"56155",5,60,8,TRUE
"56156",3,8,8,TRUE
"56157",3,8,8,TRUE
"56158",3,8,8,TRUE
"56159",3,8,8,TRUE
"56163",5,60,8,TRUE
"56169",3,8,8,TRUE
"5617",3,8,8,TRUE
"56171",3,8,8,TRUE
"56172",5,60,8,TRUE
"5619",3,8,8,TRUE
"5620",3,8,8,TRUE
"5623",3,8,8,TRUE
"5624",3,8,8,TRUE
"56244",3,8,8,TRUE
"56245",3,8,8,TRUE
"56246",4,24,8,TRUE
"5625",4,24,8,TRUE
"56253",3,8,8,TRUE
"5626",4,44,8,TRUE
"56269",4,24,8,TRUE
"56287",4,24,8,TRUE
"56288",5,60,8,TRUE
"5629",4,24,8,TRUE
"563",3,8,8,TRUE
"5630",4,44,8,TRUE
"56300",3,8,8,TRUE
"56301",4,24,8,TRUE
"56302",4,44,8,TRUE
"56311",3,8,8,TRUE
"56341",3,8,8,TRUE
"56342",5,60,8,TRUE
"56344",4,44,8,TRUE
"56413",5,60,8,TRUE
"5644",3,8,8,TRUE
"5646",4,24,8,TRUE
"56475",3,8,8,TRUE
"56479",3,8,8,TRUE
"5649",3,8,8,TRUE
"5650",3,8,8,TRUE
"56521",3,8,8,TRUE
"5653",4,24,8,TRUE
"56547",3,8,8,TRUE
"5655",3,8,8,TRUE
"5657",3,8,8,TRUE
"566",3,8,8,TRUE
"5662",3,8,8,TRUE
"56649",4,44,8,TRUE
"56656",3,8,8,TRUE
"56659",3,8,8,TRUE
"56666",4,44,8,TRUE
"56667",3,8,8,TRUE
"56673",3,8,8,TRUE
"56676",3,8,8,TRUE
"56704",3,8,8,TRUE
"56729",4,24,8,TRUE
"56751",3,8,8,TRUE
"56776",3,8,8,TRUE
"56832",3,8,8,TRUE
"56849",5,60,8,TRUE
"56852",5,60,8,TRUE
"56853",4,44,8,TRUE
"5688",5,60,8,TRUE
"56894",5,60,8,TRUE
"56896",4,24,8,TRUE
"56898",5,60,8,TRUE
"56903",3,8,8,TRUE
"56914",3,8,8,TRUE
"56917",4,24,8,TRUE
"56923",3,8,8,TRUE
"56936",3,8,8,TRUE
"56938",5,60,8,TRUE
"56946",5,60,8,TRUE
"56953",4,44,8,TRUE
"56955",3,8,8,TRUE
"56956",3,8,8,TRUE
"56957",4,44,8,TRUE
"56961",4,44,8,TRUE
"56964",4,44,8,TRUE
"56967",3,8,8,TRUE
"5697",4,24,8,TRUE
"56971",5,60,8,TRUE
"570",3,8,8,TRUE
"57010",4,24,8,TRUE
"57016",5,60,8,TRUE
"57030",5,60,8,TRUE
"57047",3,8,8,TRUE
"57053",4,44,8,TRUE
"57057",4,44,8,TRUE
"57082",5,60,8,TRUE
"57084",3,8,8,TRUE
"57091",4,24,8,TRUE
"57094",3,8,8,TRUE
"571",5,60,8,TRUE
"57101",3,8,8,TRUE
"57105",3,8,8,TRUE
"57110",4,44,8,TRUE
"57113",3,8,8,TRUE
"57115",3,8,8,TRUE
"57119",3,8,8,TRUE
"57125",3,8,8,TRUE
"57126",3,8,8,TRUE
"57127",3,8,8,TRUE
"57144",3,8,8,TRUE
"57151",3,8,8,TRUE
"57152",4,44,8,TRUE
"57156",3,8,8,TRUE
"57159",3,8,8,TRUE
"57167",4,44,8,TRUE
"57168",5,60,8,TRUE
"57172",3,8,8,TRUE
"57224",4,44,8,TRUE
"5726",3,8,8,TRUE
"5727",4,24,8,TRUE
"5729",3,8,8,TRUE
"573",5,60,8,TRUE
"5731",3,8,8,TRUE
"5733",3,8,8,TRUE
"57332",4,44,8,TRUE
"57335",4,44,8,TRUE
"57336",3,8,8,TRUE
"57338",3,8,8,TRUE
"57369",3,8,8,TRUE
"5739",5,60,8,TRUE
"5740",3,8,8,TRUE
"57402",3,8,8,TRUE
"57408",4,24,8,TRUE
"5741",3,8,8,TRUE
"5744",3,8,8,TRUE
"574414",3,8,8,TRUE
"57449",5,60,8,TRUE
"57451",3,8,8,TRUE
"57453",3,8,8,TRUE
"57468",3,8,8,TRUE
"57469",3,8,8,TRUE
"57471",3,8,8,TRUE
"57472",3,8,8,TRUE
"57478",4,44,8,TRUE
"57479",4,44,8,TRUE
"57481",3,8,8,TRUE
"57482",4,44,8,TRUE
"57492",5,60,8,TRUE
"57495",3,8,8,TRUE
"57497",4,24,8,TRUE
"57501",3,8,8,TRUE
"57512",4,44,8,TRUE
"57513",5,60,8,TRUE
"57519",4,24,8,TRUE
"57522",5,60,8,TRUE
"57524",4,44,8,TRUE
"57526",4,44,8,TRUE
"57528",3,8,8,TRUE
"5753",4,24,8,TRUE
"57535",3,8,8,TRUE
"57537",4,24,8,TRUE
"57540",3,8,8,TRUE
"57544",3,8,8,TRUE
"57549",4,44,8,TRUE
"57553",4,44,8,TRUE
"57554",3,8,8,TRUE
"57562",3,8,8,TRUE
"57565",3,8,8,TRUE
"57571",3,8,8,TRUE
"57576",4,44,8,TRUE
"57577",4,44,8,TRUE
"57578",3,8,8,TRUE
"57582",3,8,8,TRUE
"57586",3,8,8,TRUE
"57589",4,44,8,TRUE
"57592",4,44,8,TRUE
"57594",4,44,8,TRUE
"57595",4,24,8,TRUE
"57596",4,24,8,TRUE
"57597",3,8,8,TRUE
"576",3,8,8,TRUE
"57602",4,44,8,TRUE
"57604",4,24,8,TRUE
"57605",4,44,8,TRUE
"57608",4,44,8,TRUE
"57611",4,24,8,TRUE
"57622",4,44,8,TRUE
"57624",3,8,8,TRUE
"57626",3,8,8,TRUE
"57628",3,8,8,TRUE
"57633",3,8,8,TRUE
"57636",4,44,8,TRUE
"57644",3,8,8,TRUE
"57646",3,8,8,TRUE
"57663",3,8,8,TRUE
"57684",4,44,8,TRUE
"57689",3,8,8,TRUE
"57690",3,8,8,TRUE
"57697",4,44,8,TRUE
"57699",3,8,8,TRUE
"577",3,8,8,TRUE
"57705",4,44,8,TRUE
"57709",3,8,8,TRUE
"57710",3,8,8,TRUE
"57713",3,8,8,TRUE
"57716",5,60,8,TRUE
"57717",3,8,8,TRUE
"57732",4,24,8,TRUE
"57733",3,8,8,TRUE
"57786",4,44,8,TRUE
"57787",5,60,8,TRUE
"57794",4,44,8,TRUE
"57795",3,8,8,TRUE
"57818",4,24,8,TRUE
"57821",4,44,8,TRUE
"57824",4,44,8,TRUE
"57828",3,8,8,TRUE
"57829",3,8,8,TRUE
"57834",3,8,8,TRUE
"57864",3,8,8,TRUE
"5788",4,24,8,TRUE
"579",3,8,8,TRUE
"5794",3,8,8,TRUE
"5798",3,8,8,TRUE
"5799",4,24,8,TRUE
"5802",4,44,8,TRUE
"5803",3,8,8,TRUE
"5806",4,24,8,TRUE
"5810",5,60,8,TRUE
"58157",4,24,8,TRUE
"58158",3,8,8,TRUE
"5826",5,60,8,TRUE
"5837",4,24,8,TRUE
"58472",5,60,8,TRUE
"58473",3,8,8,TRUE
"58484",4,24,8,TRUE
"58491",5,60,8,TRUE
"58496",4,24,8,TRUE
"58498",4,44,8,TRUE
"58503",3,8,8,TRUE
"58510",3,8,8,TRUE
"58511",3,8,8,TRUE
"58512",4,44,8,TRUE
"58524",3,8,8,TRUE
"58525",4,44,8,TRUE
"58531",5,60,8,TRUE
"58538",3,8,8,TRUE
"5858",3,8,8,TRUE
"5864",4,44,8,TRUE
"5893",5,60,8,TRUE
"5896",3,8,8,TRUE
"5897",3,8,8,TRUE
"58985",3,8,8,TRUE
"590",3,8,8,TRUE
"59067",3,8,8,TRUE
"59082",4,44,8,TRUE
"5916",4,44,8,TRUE
"5923",3,8,8,TRUE
"5924",4,44,8,TRUE
"5927",4,44,8,TRUE
"59283",4,44,8,TRUE
"59284",3,8,8,TRUE
"59285",4,24,8,TRUE
"59307",5,60,8,TRUE
"59335",3,8,8,TRUE
"59336",4,24,8,TRUE
"59340",3,8,8,TRUE
"59350",3,8,8,TRUE
"59351",3,8,8,TRUE
"59352",5,60,8,TRUE
"59353",3,8,8,TRUE
"5948",3,8,8,TRUE
"594855",3,8,8,TRUE
"5949",3,8,8,TRUE
"5950",3,8,8,TRUE
"5957",3,8,8,TRUE
"5967",3,8,8,TRUE
"5968",3,8,8,TRUE
"5979",3,8,8,TRUE
"5988",3,8,8,TRUE
"5990",3,8,8,TRUE
"5992",3,8,8,TRUE
"5996",3,8,8,TRUE
"5999",3,8,8,TRUE
"6000",3,8,8,TRUE
"6003",3,8,8,TRUE
"6005",3,8,8,TRUE
"6006",3,8,8,TRUE
"6007",3,8,8,TRUE
"6010",4,44,8,TRUE
"6011",3,8,8,TRUE
"6013",4,24,8,TRUE
"6014",3,8,8,TRUE
"6017",5,60,8,TRUE
"6019",4,44,8,TRUE
"6037",3,8,8,TRUE
"60385",5,60,8,TRUE
"6045",5,60,8,TRUE
"60482",3,8,8,TRUE
"60490",5,60,8,TRUE
"60494",4,24,8,TRUE
"60495",3,8,8,TRUE
"605",5,60,8,TRUE
"60506",4,44,8,TRUE
"60529",3,8,8,TRUE
"6059",5,60,8,TRUE
"60598",5,60,8,TRUE
"606495",3,8,8,TRUE
"60675",3,8,8,TRUE
"60678",5,60,8,TRUE
"60680",3,8,8,TRUE
"608",3,8,8,TRUE
"6092",3,8,8,TRUE
"6096",3,8,8,TRUE
"6097",4,44,8,TRUE
"6098",3,8,8,TRUE
"610",4,44,8,TRUE
"6101",3,8,8,TRUE
"611",3,8,8,TRUE
"6121",3,8,8,TRUE
"6123",5,60,8,TRUE
"613212",3,8,8,TRUE
"6134",4,44,8,TRUE
"619207",3,8,8,TRUE
"622",5,60,8,TRUE
"623",5,60,8,TRUE
"6247",3,8,8,TRUE
"6258",3,8,8,TRUE
"6262",3,8,8,TRUE
"6263",3,8,8,TRUE
"6273",4,24,8,TRUE
"6274",3,8,8,TRUE
"6276",4,44,8,TRUE
"6283",4,24,8,TRUE
"6285",3,8,8,TRUE
"6295",4,44,8,TRUE
"6299",3,8,8,TRUE
"6300",4,24,8,TRUE
"63036",3,8,8,TRUE
"6304",4,24,8,TRUE
"631",5,60,8,TRUE
"6314",5,60,8,TRUE
"6317",3,8,8,TRUE
"6318",3,8,8,TRUE
"6323",3,8,8,TRUE
"6324",4,24,8,TRUE
"6326",3,8,8,TRUE
"6327",3,8,8,TRUE
"6328",4,44,8,TRUE
"6329",3,8,8,TRUE
"6330",3,8,8,TRUE
"6331",3,8,8,TRUE
"6332",3,8,8,TRUE
"6334",3,8,8,TRUE
"6336",3,8,8,TRUE
"6337",4,24,8,TRUE
"6339",4,44,8,TRUE
"6340",4,24,8,TRUE
"6343",4,24,8,TRUE
"6344",4,24,8,TRUE
"6345",3,8,8,TRUE
"6346",4,24,8,TRUE
"635",3,8,8,TRUE
"6351",5,60,8,TRUE
"6354",3,8,8,TRUE
"6356",3,8,8,TRUE
"6360",3,8,8,TRUE
"6361",4,24,8,TRUE
"6362",4,24,8,TRUE
"6363",3,8,8,TRUE
"6364",3,8,8,TRUE
"6366",3,8,8,TRUE
"6367",3,8,8,TRUE
"6368",3,8,8,TRUE
"6369",5,60,8,TRUE
"6370",4,24,8,TRUE
"6372",3,8,8,TRUE
"6373",3,8,8,TRUE
"6374",3,8,8,TRUE
"6375",3,8,8,TRUE
"638",4,24,8,TRUE
"63827",3,8,8,TRUE
"63895",3,8,8,TRUE
"63904",4,24,8,TRUE
"63910",3,8,8,TRUE
"63923",3,8,8,TRUE
"63924",5,60,8,TRUE
"63926",3,8,8,TRUE
"63934",3,8,8,TRUE
"63946",3,8,8,TRUE
"63948",3,8,8,TRUE
"63950",3,8,8,TRUE
"63951",3,8,8,TRUE
"63967",4,44,8,TRUE
"63970",4,24,8,TRUE
"63971",5,60,8,TRUE
"63973",4,24,8,TRUE
"63974",3,8,8,TRUE
"63976",3,8,8,TRUE
"63977",3,8,8,TRUE
"63978",3,8,8,TRUE
"63982",3,8,8,TRUE
"640",3,8,8,TRUE
"64005",3,8,8,TRUE
"6402",4,24,8,TRUE
"6404",5,60,8,TRUE
"6406",3,8,8,TRUE
"64066",3,8,8,TRUE
"6407",3,8,8,TRUE
"64072",4,24,8,TRUE
"64078",3,8,8,TRUE
"64084",3,8,8,TRUE
"64090",3,8,8,TRUE
"64096",5,60,8,TRUE
"641",5,60,8,TRUE
"64100",4,24,8,TRUE
"64101",3,8,8,TRUE
"64106",3,8,8,TRUE
"64108",3,8,8,TRUE
"64109",4,44,8,TRUE
"64111",4,24,8,TRUE
"64122",3,8,8,TRUE
"64127",3,8,8,TRUE
"64130",4,44,8,TRUE
"641372",3,8,8,TRUE
"64147",4,44,8,TRUE
"64168",3,8,8,TRUE
"64180",5,60,8,TRUE
"64184",3,8,8,TRUE
"64208",3,8,8,TRUE
"64211",3,8,8,TRUE
"642273",3,8,8,TRUE
"6423",3,8,8,TRUE
"64232",3,8,8,TRUE
"64236",5,60,8,TRUE
"6424",3,8,8,TRUE
"64240",3,8,8,TRUE
"64241",4,24,8,TRUE
"642475",4,44,8,TRUE
"6425",3,8,8,TRUE
"642597",3,8,8,TRUE
"642636",3,8,8,TRUE
"64283",3,8,8,TRUE
"642938",3,8,8,TRUE
"642968",3,8,8,TRUE
"642987",3,8,8,TRUE
"643",3,8,8,TRUE
"643008",3,8,8,TRUE
"643037",3,8,8,TRUE
"643155",4,44,8,TRUE
"643236",3,8,8,TRUE
"643338",3,8,8,TRUE
"643641",4,44,8,TRUE
"643677",3,8,8,TRUE
"64377",4,24,8,TRUE
"643836",5,60,8,TRUE
"6439",3,8,8,TRUE
"643965",3,8,8,TRUE
"643988",4,44,8,TRUE
"64399",3,8,8,TRUE
"6440",4,44,8,TRUE
"64405",4,44,8,TRUE
"64409",4,24,8,TRUE
"64410",5,60,8,TRUE
"64412",5,60,8,TRUE
"644139",3,8,8,TRUE
"644150",4,44,8,TRUE
"644186",4,44,8,TRUE
"64434",4,44,8,TRUE
"6444",3,8,8,TRUE
"64446",3,8,8,TRUE
"6445",3,8,8,TRUE
"644538",3,8,8,TRUE
"644815",3,8,8,TRUE
"644844",3,8,8,TRUE
"644890",3,8,8,TRUE
"644943",3,8,8,TRUE
"64506",3,8,8,TRUE
"64518",3,8,8,TRUE
"645191",3,8,8,TRUE
"6452",5,60,8,TRUE
"645369",3,8,8,TRUE
"6456",3,8,8,TRUE
"645745",3,8,8,TRUE
"64579",3,8,8,TRUE
"64581",4,24,8,TRUE
"64582",5,60,8,TRUE
"645832",3,8,8,TRUE
"645974",3,8,8,TRUE
"646",4,24,8,TRUE
"64600",3,8,8,TRUE
"6462",3,8,8,TRUE
"64641",3,8,8,TRUE
"646627",3,8,8,TRUE
"646658",3,8,8,TRUE
"6469",4,24,8,TRUE
"64693",5,60,8,TRUE
"646962",3,8,8,TRUE
"64699",4,44,8,TRUE
"647024",4,44,8,TRUE
"647087",3,8,8,TRUE
"64711",4,24,8,TRUE
"64714",4,24,8,TRUE
"64718",4,44,8,TRUE
"647219",3,8,8,TRUE
"647309",3,8,8,TRUE
"647310",3,8,8,TRUE
"64750",5,60,8,TRUE
"647589",3,8,8,TRUE
"6476",3,8,8,TRUE
"64763",4,44,8,TRUE
"64772",4,44,8,TRUE
"64779",4,44,8,TRUE
"64787",5,60,8,TRUE
"64788",4,44,8,TRUE
"64792",5,60,8,TRUE
"64799",3,8,8,TRUE
"64800",3,8,8,TRUE
"64816",3,8,8,TRUE
"64837",4,44,8,TRUE
"64839",4,44,8,TRUE
"64843",3,8,8,TRUE
"64850",3,8,8,TRUE
"64857",5,60,8,TRUE
"64858",4,44,8,TRUE
"64881",3,8,8,TRUE
"6489",4,44,8,TRUE
"64900",3,8,8,TRUE
"64901",5,60,8,TRUE
"64902",3,8,8,TRUE
"64919",3,8,8,TRUE
"6492",3,8,8,TRUE
"64922",3,8,8,TRUE
"64927",3,8,8,TRUE
"6495",3,8,8,TRUE
"6496",5,60,8,TRUE
"6504",3,8,8,TRUE
"6505",4,24,8,TRUE
"65061",3,8,8,TRUE
"65065",4,44,8,TRUE
"6508",5,60,8,TRUE
"651",3,8,8,TRUE
"6511",4,24,8,TRUE
"6512",4,24,8,TRUE
"6514",3,8,8,TRUE
"6517",3,8,8,TRUE
"651746",4,44,8,TRUE
"6519",3,8,8,TRUE
"652",5,60,8,TRUE
"6521",4,44,8,TRUE
"65217",3,8,8,TRUE
"6523",3,8,8,TRUE
"6524",4,44,8,TRUE
"65243",4,44,8,TRUE
"6526",4,44,8,TRUE
"65263",4,44,8,TRUE
"65266",3,8,8,TRUE
"65267",3,8,8,TRUE
"65268",4,44,8,TRUE
"6527",4,24,8,TRUE
"6528",3,8,8,TRUE
"6529",3,8,8,TRUE
"6531",4,24,8,TRUE
"653140",3,8,8,TRUE
"653240",4,44,8,TRUE
"6534",3,8,8,TRUE
"6538",3,8,8,TRUE
"653808",5,60,8,TRUE
"653857",4,44,8,TRUE
"6540",5,60,8,TRUE
"6543",3,8,8,TRUE
"654429",3,8,8,TRUE
"6547",3,8,8,TRUE
"654790",4,44,8,TRUE
"6549",3,8,8,TRUE
"6550",4,24,8,TRUE
"6553",5,60,8,TRUE
"6554",3,8,8,TRUE
"6555",3,8,8,TRUE
"6557",3,8,8,TRUE
"6559",3,8,8,TRUE
"6561",3,8,8,TRUE
"6563",3,8,8,TRUE
"6564",3,8,8,TRUE
"6565",3,8,8,TRUE
"6566",5,60,8,TRUE
"6568",3,8,8,TRUE
"6569",3,8,8,TRUE
"6571",3,8,8,TRUE
"6579",3,8,8,TRUE
"658",3,8,8,TRUE
"6582",3,8,8,TRUE
"6585",4,44,8,TRUE
"6588",3,8,8,TRUE
"6590",5,60,8,TRUE
"65975",3,8,8,TRUE
"65988",4,24,8,TRUE
"65991",5,60,8,TRUE
"66002",3,8,8,TRUE
"66004",5,60,8,TRUE
"66005",5,60,8,TRUE
"6603",4,44,8,TRUE
"66037",4,24,8,TRUE
"6614",4,24,8,TRUE
"6615",5,60,8,TRUE
"6616",3,8,8,TRUE
"6619",4,44,8,TRUE
"6620",5,60,8,TRUE
"6623",4,24,8,TRUE
"6656",4,44,8,TRUE
"6657",3,8,8,TRUE
"6658",4,44,8,TRUE
"6660",3,8,8,TRUE
"6662",3,8,8,TRUE
"6663",3,8,8,TRUE
"6664",3,8,8,TRUE
"6665",3,8,8,TRUE
"6666",4,24,8,TRUE
"6677",3,8,8,TRUE
"668",4,24,8,TRUE
"6689",4,24,8,TRUE
"6690",3,8,8,TRUE
"6691",3,8,8,TRUE
"6694",3,8,8,TRUE
"6699",3,8,8,TRUE
"6700",3,8,8,TRUE
"6706",4,44,8,TRUE
"6707",3,8,8,TRUE
"671",3,8,8,TRUE
"6710",4,24,8,TRUE
"6715",4,24,8,TRUE
"6716",3,8,8,TRUE
"6725",3,8,8,TRUE
"6736",3,8,8,TRUE
"675",5,60,8,TRUE
"6750",3,8,8,TRUE
"6753",5,60,8,TRUE
"6754",4,24,8,TRUE
"6755",4,24,8,TRUE
"6756",3,8,8,TRUE
"6758",3,8,8,TRUE
"6769",4,24,8,TRUE
"6770",3,8,8,TRUE
"6779",3,8,8,TRUE
"6783",4,24,8,TRUE
"6787",5,60,8,TRUE
"6792",5,60,8,TRUE
"6794",5,60,8,TRUE
"680",3,8,8,TRUE
"6819",3,8,8,TRUE
"6822",3,8,8,TRUE
"6833",4,24,8,TRUE
"6847",3,8,8,TRUE
"685",4,24,8,TRUE
"6855",3,8,8,TRUE
"6860",3,8,8,TRUE
"6861",5,60,8,TRUE
"6862",4,44,8,TRUE
"6863",3,8,8,TRUE
"6865",4,44,8,TRUE
"6869",3,8,8,TRUE
"6870",3,8,8,TRUE
"6872",5,60,8,TRUE
"6880",4,44,8,TRUE
"6882",5,60,8,TRUE
"6886",4,24,8,TRUE
"6887",3,8,8,TRUE
"6898",3,8,8,TRUE
"6899",4,44,8,TRUE
"6900",3,8,8,TRUE
"6906",3,8,8,TRUE
"6910",4,24,8,TRUE
"6911",3,8,8,TRUE
"6913",3,8,8,TRUE
"6915",5,60,8,TRUE
"6927",4,44,8,TRUE
"6928",3,8,8,TRUE
"6932",4,44,8,TRUE
"6935",4,24,8,TRUE
"6936",5,60,8,TRUE
"6941",4,24,8,TRUE
"6947",3,8,8,TRUE
"6949",5,60,8,TRUE
"6954",3,8,8,TRUE
"696",3,8,8,TRUE
"6975",3,8,8,TRUE
"6991",4,44,8,TRUE
"70",5,60,8,TRUE
"7001",5,60,8,TRUE
